latitude,longitude
37.72998042,-122.3888551
37.73672968,-122.4248504
37.76177683,-122.4351517
37.75427946,-122.3987187
37.76464569,-122.4263817
37.75437239,-122.4946866
37.76177683,-122.4351517
37.74155091,-122.3840539
37.78153743,-122.4095183
37.79633525,-122.4005152
37.73181989,-122.4054121
37.81052072,-122.3651383
37.76815416,-122.4543116
37.79183463,-122.4108175
37.77128553,-122.4132043
