Zip Code,Priority,Type,Latitude,Longitude
94115,3,Potentially Life-Threatening,37.78002149,-122.4321144
94122,2,Non Life-threatening,37.75628408,-122.493745
94112,3,Alarm,37.71857154,-122.4286418
94114,3,Potentially Life-Threatening,37.76924706,-122.4269556
94110,3,Potentially Life-Threatening,37.73416166,-122.4225345
94102,3,Potentially Life-Threatening,37.77776524,-122.4199337
94109,2,Non Life-threatening,37.78698698,-122.4191104
94124,3,Potentially Life-Threatening,37.73588581,-122.3827051
94114,2,Non Life-threatening,37.75749072,-122.4379591
94103,2,Non Life-threatening,37.78034755,-122.406488
94103,3,Potentially Life-Threatening,37.78153743,-122.4095183
94122,3,Non Life-threatening,37.76105223,-122.4704689
94112,3,Fire,37.72296132,-122.4495586
94115,3,Alarm,37.78044571,-122.4329734
94114,3,Potentially Life-Threatening,37.76202937,-122.4295465
94112,2,Potentially Life-Threatening,37.71380078,-122.4440645
94110,3,Potentially Life-Threatening,37.7617336,-122.4096322
94133,3,Alarm,37.79746472,-122.4146678
94109,3,Potentially Life-Threatening,37.79367584,-122.4255257
94124,3,Potentially Life-Threatening,37.74245675,-122.4055814
94124,3,Potentially Life-Threatening,37.73479736,-122.3906938
94117,3,Alarm,37.77258279,-122.4304632
94109,3,Potentially Life-Threatening,37.78594273,-122.4189026
94102,3,Potentially Life-Threatening,37.78620266,-122.4096831
94105,3,Alarm,37.79006977,-122.4001732
94110,3,Alarm,37.7553431,-122.4066811
94103,3,Potentially Life-Threatening,37.78000587,-122.4119334
94112,3,Non Life-threatening,37.7258534,-122.4307709
94112,3,Potentially Life-Threatening,37.71380078,-122.4440645
94114,3,Alarm,37.76819748,-122.4356402
94110,3,Alarm,37.75271254,-122.4095929
94124,3,Potentially Life-Threatening,37.73479736,-122.3906938
94114,3,Alarm,37.76819748,-122.4356402
94102,3,Alarm,37.77228318,-122.4271796
94110,3,Potentially Life-Threatening,37.75289936,-122.4208075
94109,3,Potentially Life-Threatening,37.78575696,-122.4248411
94103,3,Alarm,37.76959271,-122.4166885
94133,3,Alarm,37.79746472,-122.4146678
94110,3,Alarm,37.75271254,-122.4095929
94109,3,Alarm,37.78313871,-122.4259287
94112,3,Potentially Life-Threatening,37.72848944,-122.4299954
94124,3,Potentially Life-Threatening,37.73031115,-122.3785583
94110,3,Potentially Life-Threatening,37.75077109,-122.4161076
94102,3,Alarm,37.77228318,-122.4271796
94109,3,Alarm,37.78313871,-122.4259287
94103,2,Non Life-threatening,37.7657833,-122.4075342
94103,3,Potentially Life-Threatening,37.77409486,-122.4200014
94103,3,Potentially Life-Threatening,37.78097118,-122.4087087
94109,3,Potentially Life-Threatening,37.78367395,-122.415073
94107,3,Potentially Life-Threatening,37.75117143,-122.3973798
94109,3,Potentially Life-Threatening,37.78833714,-122.4160172
94103,3,Potentially Life-Threatening,37.76972086,-122.4179492
94109,2,Non Life-threatening,37.79855245,-122.4239821
94115,3,Alarm,37.78044571,-122.4329734
94114,2,Potentially Life-Threatening,37.75197042,-122.429626
94110,3,Alarm,37.7553431,-122.4066811
94103,2,Potentially Life-Threatening,37.76491738,-122.4218864
94107,3,Potentially Life-Threatening,37.77762424,-122.3999811
94122,2,Potentially Life-Threatening,37.75939479,-122.508071
94109,2,Non Life-threatening,37.78676443,-122.4274903
94103,3,Potentially Life-Threatening,37.78114586,-122.409026
94105,3,Alarm,37.79006977,-122.4001732
94109,3,Non Life-threatening,37.7854812,-122.4212035
94112,3,Alarm,37.71857154,-122.4286418
94112,2,Non Life-threatening,37.72009032,-122.4295992
94109,2,Potentially Life-Threatening,37.79154569,-122.4200366
94112,3,Alarm,37.71857154,-122.4286418
94114,3,Potentially Life-Threatening,37.76511658,-122.4310228
94109,3,Potentially Life-Threatening,37.78367395,-122.415073
94124,3,Potentially Life-Threatening,37.72800006,-122.3835814
94102,3,Alarm,37.78640961,-122.4080362
94109,3,Alarm,37.78313871,-122.4259287
94124,2,Non Life-threatening,37.72669775,-122.388899
94110,3,Potentially Life-Threatening,37.75237279,-122.4162655
94114,3,Alarm,37.76846225,-122.4312049
94102,3,Potentially Life-Threatening,37.78434554,-122.4077851
94114,3,Alarm,37.76819748,-122.4356402
94103,2,Non Life-threatening,37.76505134,-122.419669
94112,3,Non Life-threatening,37.71827939,-122.4258348
94102,3,Alarm,37.78640961,-122.4080362
94117,3,Alarm,37.76979785,-122.4485788
94133,3,Potentially Life-Threatening,37.80017956,-122.4074215
94102,3,Potentially Life-Threatening,37.78393258,-122.4125953
94114,3,Potentially Life-Threatening,37.76924706,-122.4269556
94105,2,Non Life-threatening,37.79253722,-122.3940596
94110,3,Alarm,37.7553431,-122.4066811
94133,3,Alarm,37.79790515,-122.4102915
94115,3,Potentially Life-Threatening,37.78097468,-122.4288251
94103,3,Alarm,37.78153743,-122.4095183
94114,3,Alarm,37.75009958,-122.4338988
94112,2,Non Life-threatening,37.72492895,-122.4606961
94109,3,Alarm,37.78904469,-122.4245911
94114,2,Non Life-threatening,37.76378654,-122.435219
94110,3,Potentially Life-Threatening,37.76222394,-122.4250418
94133,3,Potentially Life-Threatening,37.80566745,-122.4127664
94122,3,Alarm,37.75703373,-122.4767584
94103,2,Non Life-threatening,37.7657833,-122.4075342
94124,3,Potentially Life-Threatening,37.73479736,-122.3906938
94102,3,Potentially Life-Threatening,37.78429938,-122.4101413
94102,3,Potentially Life-Threatening,37.78429938,-122.4101413
94115,3,Potentially Life-Threatening,37.79025206,-122.4307368
94122,3,Potentially Life-Threatening,37.75642616,-122.49053
94102,3,Alarm,37.77966604,-122.4137112
94102,2,Non Life-threatening,37.78366898,-122.4109266
94103,3,Potentially Life-Threatening,37.78410586,-122.4015395
94117,3,Potentially Life-Threatening,37.77555491,-122.4404673
94105,3,Potentially Life-Threatening,37.79092291,-122.3929174
94105,3,Potentially Life-Threatening,37.78810668,-122.3986867
94103,3,Potentially Life-Threatening,37.77409486,-122.4200014
94105,2,Non Life-threatening,37.78503028,-122.4004685
94115,3,Alarm,37.79115119,-122.4343619
94103,2,Non Life-threatening,37.77409486,-122.4200014
94112,3,Potentially Life-Threatening,37.72093388,-122.4581113
94110,2,Non Life-threatening,37.76274366,-122.4217477
94102,2,Potentially Life-Threatening,37.77554322,-122.4278399
94103,3,Potentially Life-Threatening,37.78229614,-122.4059313
94117,3,Alarm,37.76979785,-122.4485788
94102,3,Potentially Life-Threatening,37.77830294,-122.4154368
94115,3,Potentially Life-Threatening,37.79025206,-122.4307368
94110,2,Non Life-threatening,37.73952018,-122.4204916
94109,2,Potentially Life-Threatening,37.78894504,-122.4262523
94103,3,Potentially Life-Threatening,37.77409486,-122.4200014
94115,2,Non Life-threatening,37.78455705,-122.4345778
94117,3,Alarm,37.76937866,-122.4518657
94124,3,Potentially Life-Threatening,37.75026338,-122.3875853
94122,3,Potentially Life-Threatening,37.75847727,-122.4863777
94122,3,Potentially Life-Threatening,37.75642616,-122.49053
94122,2,Non Life-threatening,37.76815416,-122.4543116
94110,3,Potentially Life-Threatening,37.75237279,-122.4162655
94105,2,Non Life-threatening,37.78782467,-122.3970324
94105,2,Potentially Life-Threatening,37.79011177,-122.3979151
94110,2,Non Life-threatening,37.76513172,-122.407546
94102,3,Potentially Life-Threatening,37.78429938,-122.4101413
94115,2,Non Life-threatening,37.78097468,-122.4288251
94103,3,Potentially Life-Threatening,37.77953108,-122.4135425
94102,2,Potentially Life-Threatening,37.77554322,-122.4278399
94109,2,Potentially Life-Threatening,37.783052,-122.4200103
94102,3,Potentially Life-Threatening,37.78202244,-122.4130541
94102,3,Alarm,37.78824192,-122.4092402
94103,2,Potentially Life-Threatening,37.78203871,-122.4023215
94103,3,Alarm,37.77626951,-122.4172576
94117,3,Alarm,37.76979785,-122.4485788
94124,2,Potentially Life-Threatening,37.72189249,-122.3947088
94103,3,Potentially Life-Threatening,37.77409486,-122.4200014
94133,2,Potentially Life-Threatening,37.80577597,-122.4127879
94102,2,Potentially Life-Threatening,37.78419916,-122.4142676
94112,3,Non Life-threatening,37.71827939,-122.4258348
94122,2,Non Life-threatening,37.75703373,-122.4767584
94133,3,Potentially Life-Threatening,37.80447272,-122.4155626
94112,3,Potentially Life-Threatening,37.72569336,-122.4522897
94117,3,Alarm,37.76979785,-122.4485788
94110,2,Potentially Life-Threatening,37.74028789,-122.4233966
94110,3,Alarm,37.75271254,-122.4095929
94133,3,Potentially Life-Threatening,37.79761461,-122.4091648
94102,3,Alarm,37.77228318,-122.4271796
94114,2,Non Life-threatening,37.7565504,-122.4469504
94110,3,Alarm,37.7553431,-122.4066811
94117,2,Non Life-threatening,37.77345672,-122.4460654
94109,3,Alarm,37.78802055,-122.4260616
94112,3,Alarm,37.71857154,-122.4286418
94110,3,Potentially Life-Threatening,37.73812754,-122.4240635
94109,3,Alarm,37.79093501,-122.4182235
94103,3,Potentially Life-Threatening,37.77128553,-122.4132043
94114,3,Alarm,37.76598375,-122.4321519
94110,3,Potentially Life-Threatening,37.74917719,-122.4167889
94102,3,Potentially Life-Threatening,37.78594197,-122.4080127
94103,2,Non Life-threatening,37.7715951,-122.4225263
94102,3,Potentially Life-Threatening,37.77830294,-122.4154368
94103,3,Potentially Life-Threatening,37.78203871,-122.4023215
94124,2,Potentially Life-Threatening,37.7277279,-122.3976113
94103,3,Potentially Life-Threatening,37.77177025,-122.4203444
94124,3,Potentially Life-Threatening,37.74134625,-122.3955744
94110,3,Potentially Life-Threatening,37.74744531,-122.4186097
94102,3,Potentially Life-Threatening,37.7815854,-122.4230902
94110,3,Alarm,37.7553431,-122.4066811
94102,3,Potentially Life-Threatening,37.78620266,-122.4096831
94107,2,Non Life-threatening,37.75994178,-122.3967612
94115,3,Potentially Life-Threatening,37.79029235,-122.4374952
94114,3,Potentially Life-Threatening,37.76202937,-122.4295465
94107,2,Potentially Life-Threatening,37.77624973,-122.3961427
94109,3,Potentially Life-Threatening,37.79367584,-122.4255257
94109,3,Potentially Life-Threatening,37.78833714,-122.4160172
94110,3,Potentially Life-Threatening,37.7617336,-122.4096322
94102,2,Non Life-threatening,37.77952003,-122.4251958
94102,3,Potentially Life-Threatening,37.7815854,-122.4230902
94102,2,Potentially Life-Threatening,37.77978853,-122.415127
94103,3,Alarm,37.76959271,-122.4166885
94109,3,Potentially Life-Threatening,37.78611721,-122.4198542
94109,3,Potentially Life-Threatening,37.78575696,-122.4248411
94107,2,Potentially Life-Threatening,37.77762424,-122.3999811
94102,3,Alarm,37.77228318,-122.4271796
94109,3,Potentially Life-Threatening,37.78698698,-122.4191104
94105,3,Alarm,37.78870661,-122.3990102
94117,2,Non Life-threatening,37.76930364,-122.4426108
94109,2,Non Life-threatening,37.78792963,-122.415022
94117,3,Potentially Life-Threatening,37.76513693,-122.4555925
94124,3,Potentially Life-Threatening,37.73040087,-122.3784785
94115,3,Potentially Life-Threatening,37.78002149,-122.4321144
94124,2,Potentially Life-Threatening,37.7204964,-122.3903426
94124,2,Potentially Life-Threatening,37.7204964,-122.3903426
94102,3,Potentially Life-Threatening,37.78393258,-122.4125953
94102,3,Potentially Life-Threatening,37.78338624,-122.4098537
94112,3,Potentially Life-Threatening,37.72569336,-122.4522897
94124,3,Potentially Life-Threatening,37.74134625,-122.3955744
94110,3,Fire,37.74064189,-122.4230899
94133,3,Potentially Life-Threatening,37.8028277,-122.4130343
94102,2,Non Life-threatening,37.78398256,-122.4117625
94122,3,Potentially Life-Threatening,37.75825698,-122.4702042
94102,3,Potentially Life-Threatening,37.78434927,-122.4093092
94109,3,Potentially Life-Threatening,37.7911188,-122.416758
94110,3,Alarm,37.75629756,-122.4178044
94103,3,Potentially Life-Threatening,37.78528576,-122.4030483
94115,3,Potentially Life-Threatening,37.78086621,-122.4288032
94115,2,Non Life-threatening,37.78978736,-122.4348611
94112,3,Alarm,37.72190492,-122.454617
94114,2,Non Life-threatening,37.76009305,-122.4348582
94103,3,Alarm,37.78079208,-122.4083857
94122,2,Non Life-threatening,37.75518533,-122.4763563
94110,2,Non Life-threatening,37.76183586,-122.4193593
94102,3,Potentially Life-Threatening,37.78300408,-122.4124117
94109,2,Non Life-threatening,37.78594273,-122.4189026
94102,2,Non Life-threatening,37.7824485,-122.4163274
94122,3,Alarm,37.76483627,-122.469657
94102,3,Potentially Life-Threatening,37.78026013,-122.4185985
94117,3,Alarm,37.76979785,-122.4485788
94117,3,Alarm,37.77599355,-122.4303873
94109,3,Potentially Life-Threatening,37.7965422,-122.41789
94102,3,Potentially Life-Threatening,37.77744083,-122.4256194
94107,2,Potentially Life-Threatening,37.78008594,-122.3975017
94110,3,Fire,37.73968078,-122.4088831
94107,3,Alarm,37.78432123,-122.3890406
94102,2,Potentially Life-Threatening,37.78186334,-122.4138656
94124,3,Potentially Life-Threatening,37.72848585,-122.3845563
94102,3,Alarm,37.78729792,-122.4098339
94105,3,Alarm,37.79047504,-122.390556
94107,3,Alarm,37.78272397,-122.3961679
94124,3,Non Life-threatening,37.73764079,-122.3974871
94115,3,Alarm,37.79371656,-122.4322795
94107,3,Potentially Life-Threatening,37.78211912,-122.3968414
94110,3,Potentially Life-Threatening,37.76257028,-122.4071036
94124,3,Potentially Life-Threatening,37.72028295,-122.3858679
94122,3,Alarm,37.76483627,-122.469657
94124,3,Potentially Life-Threatening,37.72765798,-122.3705921
94112,3,Alarm,37.72190492,-122.454617
94103,3,Potentially Life-Threatening,37.77564547,-122.4124325
94105,2,Non Life-threatening,37.79375456,-122.3955836
94117,3,Potentially Life-Threatening,37.77126742,-122.4370456
94115,3,Potentially Life-Threatening,37.78208745,-122.4308556
94109,3,Potentially Life-Threatening,37.78367395,-122.415073
94110,3,Potentially Life-Threatening,37.75629756,-122.4178044
94110,3,Alarm,37.75809277,-122.4146847
94115,3,Non Life-threatening,37.78381539,-122.4328786
94102,3,Potentially Life-Threatening,37.78321431,-122.4107648
94107,3,Potentially Life-Threatening,37.75177249,-122.3983405
94114,2,Potentially Life-Threatening,37.76750446,-122.4289486
94102,3,Potentially Life-Threatening,37.78300408,-122.4124117
94107,2,Non Life-threatening,37.78317579,-122.3996035
94110,2,Potentially Life-Threatening,37.76101057,-122.4119195
94107,3,Alarm,37.76362723,-122.3897234
94103,2,Non Life-threatening,37.78153743,-122.4095183
94102,3,Potentially Life-Threatening,37.78480739,-122.4136154
94103,3,Potentially Life-Threatening,37.77953108,-122.4135425
94115,3,Potentially Life-Threatening,37.78086621,-122.4288032
94103,2,Non Life-threatening,37.78153743,-122.4095183
94103,3,Alarm,37.78328785,-122.4089522
94107,3,Alarm,37.78272397,-122.3961679
94122,3,Potentially Life-Threatening,37.75782548,-122.4799451
94124,3,Alarm,37.72881557,-122.380327
94112,2,Potentially Life-Threatening,37.72103514,-122.4471362
94105,3,Potentially Life-Threatening,37.78799631,-122.3935972
94103,3,Alarm,37.78079208,-122.4083857
94109,3,Potentially Life-Threatening,37.78833714,-122.4160172
94102,3,Potentially Life-Threatening,37.78233759,-122.4138914
94133,3,Potentially Life-Threatening,37.79868897,-122.4040264
94110,3,Alarm,37.7497417,-122.4073956
94107,3,Alarm,37.78272397,-122.3961679
94107,3,Alarm,37.78272397,-122.3961679
94133,2,Non Life-threatening,37.79788774,-122.4104282
94109,3,Potentially Life-Threatening,37.78594273,-122.4189026
94103,3,Potentially Life-Threatening,37.77775881,-122.4081124
94115,3,Potentially Life-Threatening,37.78208745,-122.4308556
94102,3,Alarm,37.78284503,-122.4132218
94103,3,Potentially Life-Threatening,37.77604635,-122.4112888
94102,3,Potentially Life-Threatening,37.78176159,-122.4110582
94110,2,Non Life-threatening,37.75183543,-122.411754
94112,3,Potentially Life-Threatening,37.72801451,-122.4422949
94115,3,Alarm,37.79176907,-122.4294268
94110,3,Alarm,37.75430859,-122.424144
94133,3,Potentially Life-Threatening,37.8080501,-122.4098773
94102,3,Alarm,37.78263551,-122.4148628
94115,2,Potentially Life-Threatening,37.78633987,-122.4392385
94110,2,Non Life-threatening,37.75144383,-122.4182976
94115,3,Potentially Life-Threatening,37.78188029,-122.4324905
94110,2,Non Life-threatening,37.75650606,-122.4210104
94112,3,Potentially Life-Threatening,37.72103514,-122.4471362
94110,3,Fire,37.73968078,-122.4088831
94115,3,Alarm,37.79176907,-122.4294268
94133,3,Potentially Life-Threatening,37.79705855,-122.4060302
94124,3,Non Life-threatening,37.73764079,-122.3974871
94133,3,Potentially Life-Threatening,37.8077535,-122.415641
94102,3,Alarm,37.78347684,-122.4124351
94117,3,Alarm,37.77409268,-122.4410844
94107,3,Alarm,37.77533224,-122.3972063
94124,3,Alarm,37.72881557,-122.380327
94110,3,Potentially Life-Threatening,37.75857197,-122.406726
94102,2,Non Life-threatening,37.78521973,-122.4066747
94117,2,Potentially Life-Threatening,37.77817469,-122.4316006
94112,2,Non Life-threatening,37.73406095,-122.4238927
94122,3,Alarm,37.76483627,-122.469657
94114,3,Potentially Life-Threatening,37.76278269,-122.431141
94103,3,Alarm,37.77649448,-122.4113591
94110,3,Alarm,37.75223946,-122.4184453
94109,3,Potentially Life-Threatening,37.80018312,-122.4183991
94122,3,Fire,37.76070861,-122.4994966
94110,2,Non Life-threatening,37.74203037,-122.4112419
94103,2,Non Life-threatening,37.77556764,-122.4123348
94115,3,Alarm,37.78262567,-122.4341878
94110,3,Alarm,37.7563633,-122.4167121
94109,2,Non Life-threatening,37.78298605,-122.4275843
94109,3,Potentially Life-Threatening,37.79238325,-122.4210529
94112,3,Non Life-threatening,37.70862411,-122.4403406
94124,3,Alarm,37.73641225,-122.3829196
94103,2,Non Life-threatening,37.76625361,-122.425864
94112,2,Non Life-threatening,37.73406095,-122.4238927
94122,2,Non Life-threatening,37.75518533,-122.4763563
94107,3,Alarm,37.78272397,-122.3961679
94109,3,Alarm,37.80780312,-122.4190861
94107,3,Alarm,37.78573679,-122.3891244
94103,2,Non Life-threatening,37.77346649,-122.4135469
94115,2,Potentially Life-Threatening,37.78633987,-122.4392385
94133,3,Alarm,37.80310132,-122.4143432
94110,3,Alarm,37.75430859,-122.424144
94109,3,Potentially Life-Threatening,37.79238325,-122.4210529
94122,3,Potentially Life-Threatening,37.75825698,-122.4702042
94102,2,Non Life-threatening,37.7837893,-122.4092663
94122,3,Potentially Life-Threatening,37.75637888,-122.4916017
94110,2,Non Life-threatening,37.74203037,-122.4112419
94133,3,Potentially Life-Threatening,37.79786461,-122.4066679
94102,2,Non Life-threatening,37.78626844,-122.4129972
94107,2,Potentially Life-Threatening,37.78008594,-122.3975017
94107,3,Alarm,37.78272397,-122.3961679
94114,3,Potentially Life-Threatening,37.76278269,-122.431141
94122,3,Potentially Life-Threatening,37.76301509,-122.468317
94103,2,Non Life-threatening,37.77948978,-122.4073764
94103,3,Potentially Life-Threatening,37.78071449,-122.4084837
94124,3,Potentially Life-Threatening,37.72095809,-122.3871663
94102,2,Non Life-threatening,37.78901634,-122.4102424
94133,2,Non Life-threatening,37.8044383,-122.4116055
94124,3,Potentially Life-Threatening,37.73485505,-122.3794869
94115,2,Potentially Life-Threatening,37.78332633,-122.4403249
94122,2,Non Life-threatening,37.75858655,-122.4718336
94102,3,Potentially Life-Threatening,37.78691269,-122.4097562
94122,3,Potentially Life-Threatening,37.76354593,-122.4787325
94110,2,Non Life-threatening,37.75261006,-122.413262
94110,2,Potentially Life-Threatening,37.7386512,-122.4134063
94103,3,Alarm,37.78079208,-122.4083857
94102,3,Non Life-threatening,37.78284503,-122.4132218
94112,3,Potentially Life-Threatening,37.71751457,-122.4493591
94117,3,Alarm,37.77237193,-122.4321179
94115,3,Alarm,37.79176907,-122.4294268
94112,3,Potentially Life-Threatening,37.71661115,-122.4499181
94102,3,Alarm,37.78691269,-122.4097562
94117,3,Potentially Life-Threatening,37.77700681,-122.444133
94110,3,Alarm,37.75809277,-122.4146847
94117,3,Alarm,37.76499373,-122.4439518
94112,2,Non Life-threatening,37.72049644,-122.4519045
94109,2,Non Life-threatening,37.80577167,-122.4195326
94102,2,Non Life-threatening,37.78563178,-122.4137826
94122,3,Potentially Life-Threatening,37.75442094,-122.4936156
94122,3,Potentially Life-Threatening,37.76317384,-122.5072654
94109,2,Potentially Life-Threatening,37.79078805,-122.4190362
94133,3,Potentially Life-Threatening,37.79786461,-122.4066679
94102,3,Potentially Life-Threatening,37.78491618,-122.41195
94102,3,Potentially Life-Threatening,37.78176159,-122.4110582
94102,2,Non Life-threatening,37.77983587,-122.4142965
94102,3,Non Life-threatening,37.78284503,-122.4132218
94107,2,Non Life-threatening,37.77656838,-122.3987555
94103,3,Potentially Life-Threatening,37.77465348,-122.4051182
94102,2,Non Life-threatening,37.78486624,-122.4127821
94122,3,Alarm,37.76483627,-122.469657
94105,3,Alarm,37.79047504,-122.390556
94107,3,Potentially Life-Threatening,37.75177249,-122.3983405
94103,3,Potentially Life-Threatening,37.77465348,-122.4051182
94110,2,Non Life-threatening,37.76524949,-122.4163875
94102,3,Potentially Life-Threatening,37.78019303,-122.4270168
94103,2,Non Life-threatening,37.77948978,-122.4073764
94109,2,Potentially Life-Threatening,37.79078805,-122.4190362
94109,3,Alarm,37.80780312,-122.4190861
94103,2,Potentially Life-Threatening,37.76687703,-122.4241853
94109,3,Potentially Life-Threatening,37.78268537,-122.4224637
94103,3,Potentially Life-Threatening,37.78528576,-122.4030483
94103,2,Non Life-threatening,37.78234047,-122.4037719
94107,3,Potentially Life-Threatening,37.75362875,-122.3955231
94109,3,Potentially Life-Threatening,37.7965422,-122.41789
94115,3,Potentially Life-Threatening,37.78468776,-122.4372047
94117,2,Potentially Life-Threatening,37.77523716,-122.4396297
94115,3,Non Life-threatening,37.78381539,-122.4328786
94109,3,Potentially Life-Threatening,37.80018312,-122.4183991
94103,3,Potentially Life-Threatening,37.77775881,-122.4081124
94133,3,Potentially Life-Threatening,37.79868897,-122.4040264
94110,3,Potentially Life-Threatening,37.75857197,-122.406726
94110,3,Alarm,37.7497417,-122.4073956
94102,2,Potentially Life-Threatening,37.78491618,-122.41195
94103,2,Potentially Life-Threatening,37.76701211,-122.4231523
94102,2,Non Life-threatening,37.78626844,-122.4129972
94105,3,Potentially Life-Threatening,37.78799631,-122.3935972
94103,3,Potentially Life-Threatening,37.77953108,-122.4135425
94107,3,Alarm,37.78272397,-122.3961679
94109,3,Alarm,37.78418176,-122.4144042
94115,2,Non Life-threatening,37.78049626,-122.4321404
94109,3,Potentially Life-Threatening,37.783052,-122.4200103
94122,3,Fire,37.76070861,-122.4994966
94107,3,Alarm,37.76645441,-122.3973857
94124,3,Alarm,37.72881557,-122.380327
94109,3,Alarm,37.80780312,-122.4190861
94115,2,Non Life-threatening,37.78332633,-122.4403249
94109,2,Potentially Life-Threatening,37.80336332,-122.4241077
94102,2,Non Life-threatening,37.78338624,-122.4098537
94105,3,Alarm,37.78883778,-122.3894289
94109,2,Potentially Life-Threatening,37.78604472,-122.4265141
94107,2,Potentially Life-Threatening,37.78008594,-122.3975017
94115,2,Non Life-threatening,37.78978736,-122.4348611
94122,3,Potentially Life-Threatening,37.76354593,-122.4787325
94102,2,Non Life-threatening,37.78191397,-122.4130322
94122,3,Potentially Life-Threatening,37.76069248,-122.5011073
94122,3,Potentially Life-Threatening,37.76310906,-122.4661765
94103,2,Potentially Life-Threatening,37.78512515,-122.404966
94107,3,Alarm,37.78272397,-122.3961679
94124,3,Alarm,37.73931862,-122.4071392
94124,3,Potentially Life-Threatening,37.72028295,-122.3858679
94109,3,Potentially Life-Threatening,37.78367395,-122.415073
94105,3,Potentially Life-Threatening,37.78992623,-122.3942762
94109,3,Potentially Life-Threatening,37.79238325,-122.4210529
94115,3,Alarm,37.79176907,-122.4294268
94107,3,Potentially Life-Threatening,37.78211912,-122.3968414
94133,2,Non Life-threatening,37.79667866,-122.4090611
94117,2,Potentially Life-Threatening,37.77523716,-122.4396297
94103,3,Potentially Life-Threatening,37.77775881,-122.4081124
94122,3,Fire,37.76070861,-122.4994966
94122,3,Potentially Life-Threatening,37.76354593,-122.4787325
94109,3,Potentially Life-Threatening,37.80646891,-122.4192245
94122,3,Potentially Life-Threatening,37.75637888,-122.4916017
94133,3,Non Life-threatening,37.80639481,-122.4145981
94114,2,Potentially Life-Threatening,37.76095474,-122.4339036
94102,2,Potentially Life-Threatening,37.78186334,-122.4138656
94114,3,Potentially Life-Threatening,37.76666722,-122.4297699
94109,3,Alarm,37.79571944,-122.4158183
94103,3,Alarm,37.78328785,-122.4089522
94109,3,Potentially Life-Threatening,37.80646891,-122.4192245
94115,3,Potentially Life-Threatening,37.78468776,-122.4372047
94110,3,Potentially Life-Threatening,37.76257028,-122.4071036
94105,2,Non Life-threatening,37.79240552,-122.3973834
94124,3,Potentially Life-Threatening,37.72028295,-122.3858679
94114,3,Potentially Life-Threatening,37.76666722,-122.4297699
94122,3,Non Life-threatening,37.76042443,-122.5059281
94107,3,Potentially Life-Threatening,37.78211912,-122.3968414
94112,3,Alarm,37.72190492,-122.454617
94117,3,Potentially Life-Threatening,37.77313349,-122.4374229
94112,2,Non Life-threatening,37.70978307,-122.4514437
94102,3,Potentially Life-Threatening,37.78434927,-122.4093092
94103,3,Fire,37.7698677,-122.4223648
94102,3,Alarm,37.78263551,-122.4148628
94102,3,Potentially Life-Threatening,37.7841909,-122.4101195
94112,2,Non Life-threatening,37.72342964,-122.4535824
94103,3,Alarm,37.78079208,-122.4083857
94107,3,Alarm,37.78432123,-122.3890406
94102,3,Alarm,37.78491618,-122.41195
94102,3,Alarm,37.78284503,-122.4132218
94109,3,Alarm,37.79571944,-122.4158183
94102,3,Potentially Life-Threatening,37.78491618,-122.41195
94103,3,Alarm,37.76612595,-122.422073
94110,2,Non Life-threatening,37.75529478,-122.4209641
94122,3,Fire,37.7602986,-122.5075295
94102,3,Potentially Life-Threatening,37.78321431,-122.4107648
94102,3,Potentially Life-Threatening,37.78691269,-122.4097562
94105,2,Non Life-threatening,37.79375456,-122.3955836
94107,3,Alarm,37.76362723,-122.3897234
94109,3,Potentially Life-Threatening,37.80646891,-122.4192245
94122,3,Alarm,37.76483627,-122.469657
94122,3,Alarm,37.76483627,-122.469657
94109,2,Non Life-threatening,37.78604472,-122.4265141
94110,2,Non Life-threatening,37.74188557,-122.4151127
94103,3,Alarm,37.78079208,-122.4083857
94103,2,Non Life-threatening,37.77556764,-122.4123348
94110,2,Non Life-threatening,37.74203037,-122.4112419
94110,2,Non Life-threatening,37.76274366,-122.4217477
94122,3,Potentially Life-Threatening,37.76310906,-122.4661765
94133,3,Non Life-threatening,37.80547381,-122.4075701
94103,3,Potentially Life-Threatening,37.78092669,-122.4108704
94114,2,Non Life-threatening,37.76330991,-122.4340164
94107,3,Potentially Life-Threatening,37.78211912,-122.3968414
94103,3,Potentially Life-Threatening,37.77465348,-122.4051182
94112,3,Potentially Life-Threatening,37.71661115,-122.4499181
94109,3,Potentially Life-Threatening,37.78833714,-122.4160172
94102,3,Potentially Life-Threatening,37.7841909,-122.4101195
94103,3,Potentially Life-Threatening,37.77465348,-122.4051182
94124,3,Potentially Life-Threatening,37.73485505,-122.3794869
94124,2,Non Life-threatening,37.73807405,-122.3999154
94110,3,Alarm,37.73665459,-122.4223152
94117,3,Alarm,37.76499373,-122.4439518
94115,3,Alarm,37.79176907,-122.4294268
94102,3,Potentially Life-Threatening,37.78480741,-122.4094717
94102,3,Potentially Life-Threatening,37.78019303,-122.4270168
94133,3,Potentially Life-Threatening,37.79786461,-122.4066679
94112,3,Potentially Life-Threatening,37.71661115,-122.4499181
94114,3,Alarm,37.74955701,-122.4295304
94117,3,Alarm,37.76979785,-122.4485788
94112,3,Alarm,37.72190492,-122.454617
94115,3,Alarm,37.79176907,-122.4294268
94122,3,Potentially Life-Threatening,37.75946872,-122.4639158
94115,2,Potentially Life-Threatening,37.7850501,-122.4343283
94107,3,Alarm,37.78573679,-122.3891244
